Word,Freq,Rank
firm,93,1819
search,93,1820
duke,93,1821
attempt,93,1822
tents,93,1823
fulfilled,93,1824
bold,93,1825
lambs,93,1826
dim,93,1827
flocks,93,1828
deeds,93,1829
quietly,93,1830
nice,93,1831
building,93,1832
moments,93,1833
amongst,93,1834
isabella,93,1835
storm,92,1836
slight,92,1837
grant,92,1838
ammon,92,1839
knees,92,1840
amid,92,1841
thrust,92,1842
finally,92,1843
gift,92,1844
barbara,92,1845
possibly,92,1846
laughter,92,1847
glorious,92,1848
event,92,1849
match,92,1850
aunt,92,1851
decided,92,1852
bringing,92,1853
henceforth,92,1854
clothed,92,1855
throw,92,1856
eagerly,92,1857
learned,92,1858
birth,92,1859
garment,91,1860
poet,91,1861
showed,91,1862
actually,91,1863
thinks,91,1864
pursued,91,1865
prevent,91,1866
add,91,1867
perceive,91,1868
reply,91,1869
upward,91,1870
harm,91,1871
fetch,91,1872
famous,91,1873
dick,91,1874
tables,91,1875
armies,91,1876
testimony,91,1877
violent,91,1878
bone,91,1879
castle,90,1880
content,90,1881
palace,90,1882
fiery,90,1883
spoiled,90,1884
oft,90,1885
astonished,90,1886
inside,90,1887
virtue,90,1888
circle,90,1889
girls,90,1890
authority,90,1891
bank,90,1892
stronger,90,1893
cousin,90,1894
deny,90,1895
brook,90,1896
cup,90,1897
interesting,90,1898
closed,90,1899
remembrance,90,1900
randalls,90,1901
atonement,90,1902
acts,90,1903
entering,90,1904
tenth,90,1905
honourable,90,1906
worst,90,1907
carpenter,89,1908
matters,89,1909
messengers,89,1910
martin,89,1911
couldn,89,1912
hated,89,1913
delightful,89,1914
honey,89,1915
chamber,89,1916
barton,89,1917
hardy,89,1918
reading,89,1919
wound,89,1920
horns,89,1921
shade,89,1922
indignation,89,1923
rory,88,1924
vineyard,88,1925
devils,88,1926
plainly,88,1927
ruler,88,1928
mischief,88,1929
widow,88,1930
burden,88,1931
spear,88,1932
tea,88,1933
contrary,88,1934
nights,88,1935
philip,88,1936
plant,88,1937
aware,88,1938
report,88,1939
seventy,88,1940
considering,87,1941
mock,87,1942
compassion,87,1943
slept,87,1944
dangerous,87,1945
wonders,87,1946
cunning,87,1947
heare,87,1948
resolution,87,1949
trespass,87,1950
courage,87,1951
bodies,87,1952
interrupted,87,1953
upper,87,1954
dread,87,1955
pharisees,87,1956
island,87,1957
villages,87,1958
gifts,86,1959
amen,86,1960
daniel,86,1961
commit,86,1962
sprang,86,1963
questions,86,1964
leaning,86,1965
stairs,86,1966
safely,86,1967
charming,86,1968
wheeler,86,1969
canst,86,1970
ben,86,1971
memory,86,1972
afterward,86,1973
sell,86,1974
chase,86,1975
breaking,86,1976
edom,86,1977
bitter,86,1978
healed,86,1979
weep,85,1980
sacrifices,85,1981
holds,85,1982
produced,85,1983
row,85,1984
hanging,85,1985
elijah,85,1986
fashion,85,1987
continual,85,1988
affair,85,1989
cassius,85,1990
shouted,85,1991
rooms,85,1992
abundance,85,1993
loveit,85,1994
wealth,85,1995
admiration,85,1996
gay,85,1997
feare,85,1998
lamp,85,1999
chariot,85,2000
jehoshaphat,84,2001
images,84,2002
train,84,2003
speed,84,2004
moby,84,2005
expression,84,2006
wanting,84,2007
misery,84,2008
aloft,84,2009
knife,84,2010
private,84,2011
sufficient,84,2012
fate,84,2013
disposed,84,2014
sigh,84,2015
sounds,84,2016
laws,84,2017
carrying,84,2018
rulers,84,2019
start,83,2020
explain,83,2021
perry,83,2022
neighbours,83,2023
continue,83,2024
midnight,83,2025
final,83,2026
direction,83,2027
friendly,83,2028
ashes,83,2029
smallest,83,2030
paradise,83,2031
trembling,83,2032
mankind,83,2033
job,83,2034
carefully,83,2035
alas,83,2036
hearkened,83,2037
hurried,82,2038
looke,82,2039
fifth,82,2040
exeunt,82,2041
somebody,82,2042
fisher,82,2043
earnest,82,2044
gain,82,2045
flew,82,2046
harpooneer,82,2047
jackal,82,2048
merry,82,2049
cruel,82,2050
attend,82,2051
forsaken,82,2052
entrance,82,2053
smell,81,2054
hidden,81,2055
harvest,81,2056
rope,81,2057
aloud,81,2058
discovered,81,2059
yield,81,2060
seated,81,2061
remove,81,2062
brow,81,2063
treasure,81,2064
game,81,2065
bildad,81,2066
abode,81,2067
agreed,81,2068
peleg,81,2069
william,81,2070
fruits,81,2071
shoes,81,2072
shed,81,2073
sailors,81,2074
direct,80,2075
dan,80,2076
approach,80,2077
stern,80,2078
abomination,80,2079
suffering,80,2080
natured,80,2081
alike,80,2082
lords,80,2083
maker,80,2084
occurred,80,2085
beseech,80,2086
bloody,80,2087
language,80,2088
orders,80,2089
judges,80,2090
express,80,2091
rabbit,80,2092
exalted,80,2093
refused,80,2094
despised,80,2095
vengeance,80,2096
dominion,80,2097
staring,80,2098
gratitude,80,2099
dying,80,2100
steel,80,2101
lean,79,2102
idle,79,2103
spiritual,79,2104
wondrous,79,2105
impatient,79,2106
bringeth,79,2107
enjoy,79,2108
michael,79,2109
throat,79,2110
shining,79,2111
devour,79,2112
wheat,79,2113
landlady,79,2114
busy,79,2115
foundation,79,2116
simon,79,2117
terms,79,2118
rome,79,2119
luck,78,2120
somewhere,78,2121
wheels,78,2122
dwelling,78,2123
exceeding,78,2124
rejoiced,78,2125
sware,78,2126
ceased,78,2127
globe,78,2128
hail,78,2129
bag,78,2130
endure,78,2131
thinke,78,2132
rolling,78,2133
wast,78,2134
universe,78,2135
helped,78,2136
required,78,2137
clever,78,2138
listened,77,2139
belong,77,2140
parted,77,2141
plenty,77,2142
wishes,77,2143
palmer,77,2144
root,77,2145
crying,77,2146
pipe,77,2147
flight,77,2148
brake,77,2149
harp,77,2150
car,77,2151
male,77,2152
market,77,2153
virgin,77,2154
playing,77,2155
shout,77,2156
spend,77,2157
desert,77,2158
pounds,77,2159
hungry,77,2160
captive,77,2161
harpoon,77,2162
advice,77,2163
uppercross,77,2164
rams,77,2165
abominations,77,2166
majesty,77,2167
ages,77,2168
female,76,2169
tied,76,2170
syria,76,2171
poems,76,2172
slaughter,76,2173
antony,76,2174
chose,76,2175
thief,76,2176
bearing,76,2177
bursal,76,2178
amiable,76,2179
franklin,76,2180
alarm,76,2181
passover,76,2182
bore,76,2183
prayed,76,2184
thin,75,2185
kindled,75,2186
expectation,75,2187
inn,75,2188
shine,75,2189
gives,75,2190
lightning,75,2191
horrible,75,2192
harville,75,2193
bows,75,2194
planted,75,2195
offended,75,2196
invitation,75,2197
lovely,75,2198
dressed,75,2199
countries,75,2200
horn,75,2201
attached,75,2202
proceed,75,2203
forgot,75,2204
chambers,75,2205
selah,75,2206
indifferent,75,2207
yards,75,2208
anyone,75,2209
household,75,2210
absolutely,75,2211
ivory,75,2212
wounded,75,2213
henrietta,75,2214
pip,74,2215
coffin,74,2216
justified,74,2217
likeness,74,2218
againe,74,2219
drinking,74,2220
shouldest,74,2221
smitten,74,2222
credit,74,2223
simply,74,2224
repent,74,2225
eleazar,74,2226
charged,74,2227
humour,74,2228
foe,74,2229
deed,74,2230
speaketh,74,2231
loins,74,2232
concern,74,2233
revealed,74,2234
chains,74,2235
weeping,74,2236
sails,74,2237
worshipped,74,2238
message,74,2239
chimney,74,2240
reuben,74,2241
taketh,74,2242
mystery,74,2243
gad,73,2244
branch,73,2245
lawrence,73,2246
exit,73,2247
vine,73,2248
kellynch,73,2249
needs,73,2250
base,73,2251
parties,73,2252
farm,73,2253
avoid,73,2254
offence,73,2255
punishment,73,2256
pointing,73,2257
watched,73,2258
delicate,73,2259
amorites,73,2260
forms,73,2261
pair,73,2262
disposition,73,2263
pressed,73,2264
immortal,73,2265
dreams,73,2266
setting,73,2267
fowls,73,2268
talents,73,2269
roman,73,2270
margery,73,2271
hebron,73,2272
hint,73,2273
defiled,72,2274
necessity,72,2275
flung,72,2276
comrade,72,2277
fears,72,2278
settle,72,2279
wave,72,2280
whalemen,72,2281
american,72,2282
levi,72,2283
trial,72,2284
parents,72,2285
gracious,72,2286
success,72,2287
visible,72,2288
governor,72,2289
colours,72,2290
lebanon,72,2291
overcome,72,2292
galilee,72,2293
lately,72,2294
felix,72,2295
trusted,72,2296
anywhere,72,2297
scarlet,72,2298
listening,72,2299
assembly,71,2300
reasons,71,2301
assured,71,2302
mourning,71,2303
sleeping,71,2304
younger,71,2305
mild,71,2306
sunset,71,2307
afar,71,2308
proceeded,71,2309
advance,71,2310
eden,71,2311
craft,71,2312
remains,71,2313
bosom,71,2314
deceived,71,2315
humble,71,2316
brothers,71,2317
secretary,71,2318
mass,71,2319
information,71,2320
triumph,71,2321
marquis,71,2322
action,71,2323
jew,70,2324
sanctify,70,2325
lovers,70,2326
wake,70,2327
accepted,70,2328
pleasing,70,2329
divide,70,2330
messenger,70,2331
delay,70,2332
jaw,70,2333
benwick,70,2334
steadily,70,2335
indian,70,2336
confounded,70,2337
absence,69,2338
recovered,69,2339
murder,69,2340
asleep,69,2341
wit,69,2342
impression,69,2343
grove,69,2344
couple,69,2345
guilty,69,2346
expressed,69,2347
reasonable,69,2348
larger,69,2349
decree,69,2350
scheme,69,2351
nonsense,69,2352
hitherto,69,2353
wants,69,2354
employed,69,2355
powerful,69,2356
constant,69,2357
yoke,69,2358
safety,69,2359
measured,69,2360
pot,69,2361
presented,69,2362
whoever,68,2363
wing,68,2364
covering,68,2365
instruments,68,2366
notion,68,2367
staff,68,2368
treasures,68,2369
preached,68,2370
enormous,68,2371
sending,68,2372
arrival,68,2373
bind,68,2374
sacred,68,2375
hang,68,2376
roof,68,2377
roots,68,2378
heap,68,2379
scribes,68,2380
importance,68,2381
consent,68,2382
lights,68,2383
begged,68,2384
silently,68,2385
ishmael,68,2386
awful,68,2387
yard,68,2388
intended,67,2389
corners,67,2390
earnestly,67,2391
theresa,67,2392
baptized,67,2393
mile,67,2394
thereon,67,2395
surface,67,2396
regret,67,2397
dull,67,2398
fir,67,2399
mixed,67,2400
fishery,67,2401
bethel,67,2402
motion,67,2403
asking,67,2404
unhappy,67,2405
swiftly,67,2406
washed,67,2407
lyme,67,2408
instrument,67,2409
wandering,67,2410
grapes,67,2411
wretched,67,2412
grief,67,2413
abbey,67,2414
gained,67,2415
melancholy,67,2416
asses,67,2417
inherit,67,2418
ignorance,66,2419
example,66,2420
native,66,2421
flour,66,2422
size,66,2423
abimelech,66,2424
wore,66,2425
arrows,66,2426
keeping,66,2427
played,66,2428
depend,66,2429
monster,66,2430
bottle,66,2431
coloured,66,2432
chaldeans,66,2433
inclined,66,2434
turtle,66,2435
ignorant,66,2436
dried,66,2437
tidings,66,2438
suspect,66,2439
narrow,66,2440
horsemen,66,2441
soil,66,2442
marked,66,2443
rings,66,2444
endless,66,2445
cat,66,2446
stuff,66,2447
pitch,66,2448
seeking,66,2449
habitation,66,2450
downe,66,2451
redeemed,66,2452
estate,66,2453
forgiven,66,2454
unseen,66,2455
wet,66,2456
instance,66,2457
lucky,65,2458
compass,65,2459
baal,65,2460
dignity,65,2461
cherubims,65,2462
jericho,65,2463
uniform,65,2464
rude,65,2465
immediate,65,2466
sworn,65,2467
eldest,65,2468
ours,65,2469
softly,65,2470
wee,65,2471
sanctified,65,2472
horror,65,2473
hollow,65,2474
sentence,65,2475
prevailed,65,2476
anxiety,65,2477
ice,65,2478
mamma,65,2479
cedar,65,2480
dealt,65,2481
bands,65,2482
stroke,65,2483
ride,65,2484
minds,65,2485
objects,65,2486
whispered,65,2487
severe,65,2488
fox,65,2489
afford,65,2490
silly,65,2491
prize,65,2492
loveth,65,2493
noah,65,2494
pains,65,2495
solitary,65,2496
western,65,2497
fed,65,2498
belly,65,2499
enjoyment,65,2500
shechem,64,2501
imagination,64,2502
suspicion,64,2503
accident,64,2504
fro,64,2505
smooth,64,2506
grateful,64,2507
infinite,64,2508
naturally,64,2509
jumped,64,2510
consume,64,2511
elegant,64,2512
doings,64,2513
belonged,64,2514
despair,64,2515
redeem,64,2516
period,64,2517
shock,64,2518
howbeit,64,2519
kingdoms,64,2520
heauen,64,2521
council,64,2522
weapons,64,2523
outward,64,2524
disappointed,64,2525
charity,64,2526
blemish,64,2527
coasts,64,2528
flames,64,2529
centre,63,2530
points,63,2531
abner,63,2532
freely,63,2533
swung,63,2534
balaam,63,2535
goods,63,2536
possessed,63,2537
tongues,63,2538
request,63,2539
profit,63,2540
noon,63,2541
sailing,63,2542
shortly,63,2543
conceived,63,2544
grieved,63,2545
restored,63,2546
bar,63,2547
rank,63,2548
twilight,63,2549
original,63,2550
absent,63,2551
abruptly,63,2552
france,63,2553
receiving,63,2554
hastily,63,2555
issue,63,2556
hers,63,2557
isn,63,2558
afflicted,63,2559
bill,62,2560
mordecai,62,2561
habit,62,2562
churches,62,2563
bowels,62,2564
apostles,62,2565
cutting,62,2566
zedekiah,62,2567
damascus,62,2568
baby,62,2569
regarded,62,2570
forsake,62,2571
macbeth,62,2572
nakedness,62,2573
tarlton,62,2574
careful,62,2575
fountain,62,2576
patient,62,2577
desperate,62,2578
regular,62,2579
sailed,62,2580
beach,62,2581
smiles,62,2582
gently,62,2583
acknowledge,62,2584
policeman,62,2585
indifference,62,2586
flat,62,2587
dew,62,2588
useful,62,2589
conscious,62,2590
generous,62,2591
miserable,62,2592
shapes,62,2593
spout,62,2594
emperor,62,2595
forbid,62,2596
drunk,62,2597
joys,62,2598
assembled,61,2599
conceal,61,2600
inner,61,2601
rush,61,2602
invited,61,2603
cole,61,2604
apart,61,2605
unleavened,61,2606
envy,61,2607
suit,61,2608
reflection,61,2609
obeyed,61,2610
recollect,61,2611
perpetual,61,2612
drove,61,2613
measures,61,2614
trumpets,61,2615
bars,61,2616
syrians,61,2617
walks,61,2618
religion,61,2619
venture,61,2620
dumb,61,2621
otter,61,2622
asa,61,2623
tiger,61,2624
sole,61,2625
science,61,2626
stream,61,2627
flow,61,2628
eastward,61,2629
appears,61,2630
singers,61,2631
torn,61,2632
roar,61,2633
shield,61,2634
ruin,61,2635
freedom,61,2636
ordered,61,2637
graven,61,2638
advancing,61,2639
thorns,61,2640
crime,61,2641
abram,61,2642
beware,60,2643
lamps,60,2644
neighbourhood,60,2645
lit,60,2646
fancied,60,2647
farewell,60,2648
obedience,60,2649
raiment,60,2650
concluded,60,2651
leading,60,2652
remaining,60,2653
wear,60,2654
nebuchadnezzar,60,2655
imagined,60,2656
respectable,60,2657
unjust,60,2658
visited,60,2659
lane,60,2660
rapidly,60,2661
perform,60,2662
string,60,2663
sunk,60,2664
leaue,60,2665
doctrine,60,2666
resumed,60,2667
mingled,60,2668
laer,60,2669
carlo,60,2670
gray,60,2671
elephant,60,2672
guide,60,2673
salute,60,2674
ordained,60,2675
wherever,60,2676
card,59,2677
paths,59,2678
relief,59,2679
hatter,59,2680
altars,59,2681
seriously,59,2682
whisper,59,2683
seldom,59,2684
succeeded,59,2685
stir,59,2686
concerned,59,2687
bashan,59,2688
shadows,59,2689
port,59,2690
inclination,59,2691
elisha,59,2692
bay,59,2693
provided,59,2694
heroes,59,2695
previous,59,2696
worked,59,2697
fools,59,2698
goddard,59,2699
treated,59,2700
owne,59,2701
striking,59,2702
ahead,59,2703
lieth,59,2704
bye,59,2705
mouths,59,2706
parlour,59,2707
foul,59,2708
devoured,59,2709
theirs,59,2710
restore,59,2711
handle,59,2712
prayers,59,2713
endureth,59,2714
shaking,59,2715
lighted,59,2716
jehu,59,2717
enquire,59,2718
admired,58,2719
intervals,58,2720
desolation,58,2721
lover,58,2722
sugar,58,2723
require,58,2724
sounded,58,2725
wouldn,58,2726
tale,58,2727
swallowed,58,2728
lively,58,2729
evidently,58,2730
hee,58,2731
palm,58,2732
simplicity,58,2733
prospect,58,2734
macd,58,2735
property,58,2736
crooked,58,2737
prudent,58,2738
tempted,58,2739
croft,58,2740
cape,58,2741
scorn,58,2742
dwelleth,58,2743
press,58,2744
preach,58,2745
fame,58,2746
civil,58,2747
wasn,58,2748
custom,58,2749
pigeon,57,2750
answering,57,2751
pioneers,57,2752
explained,57,2753
chiefly,57,2754
consideration,57,2755
obtained,57,2756
savour,57,2757
strife,57,2758
cries,57,2759
invisible,57,2760
giant,57,2761
herds,57,2762
warmth,57,2763
net,57,2764
animals,57,2765
fowl,57,2766
brave,57,2767
iniquities,57,2768
sockets,57,2769
despise,57,2770
establish,57,2771
support,57,2772
valiant,57,2773
stepped,57,2774
pasture,57,2775
locked,57,2776
tashtego,57,2777
hearted,57,2778
universal,57,2779
gladness,57,2780
occupied,57,2781
jealousy,57,2782
seest,57,2783
deserve,57,2784
obliging,57,2785
gardens,57,2786
difficulties,57,2787
esther,57,2788
limbs,57,2789
beaten,57,2790
refuge,57,2791
witnesses,57,2792
hundreds,56,2793
opinions,56,2794
shores,56,2795
band,56,2796
kindly,56,2797
gryphon,56,2798
tailor,56,2799
pillar,56,2800
sepulchre,56,2801
unfortunate,56,2802
painful,56,2803
multiply,56,2804
nightingale,56,2805
advanced,56,2806
capable,56,2807
harpooneers,56,2808
store,56,2809
affectionate,56,2810
ophe,56,2811
soldier,56,2812
produce,56,2813
monstrous,56,2814
pushed,56,2815
eateth,56,2816
thoroughly,56,2817
consciousness,56,2818
prosper,56,2819
properly,56,2820
pole,56,2821
quarrel,56,2822
islands,56,2823
explanation,56,2824
position,56,2825
pronounced,56,2826
separated,56,2827
education,56,2828
level,56,2829
cap,56,2830
pilate,56,2831
talb,55,2832
precisely,55,2833
whereas,55,2834
sink,55,2835
exact,55,2836
straightway,55,2837
observation,55,2838
pine,55,2839
whoso,55,2840
maurice,55,2841
pulling,55,2842
butler,55,2843
jolly,55,2844
towns,55,2845
ideas,55,2846
canaanites,55,2847
chant,55,2848
laban,55,2849
valour,55,2850
discover,55,2851
deeper,55,2852
thrice,55,2853
scribe,55,2854
staves,55,2855
wondering,55,2856
render,55,2857
later,55,2858
agitation,55,2859
agree,55,2860
cases,55,2861
cow,55,2862
papers,54,2863
amusement,54,2864
borders,54,2865
haman,54,2866
sharks,54,2867
somers,54,2868
floating,54,2869
josiah,54,2870
jack,54,2871
partly,54,2872
jealous,54,2873
wishing,54,2874
oppressed,54,2875
aspect,54,2876
wooden,54,2877
hit,54,2878
shaken,54,2879
counted,54,2880
isles,54,2881
fighting,54,2882
neuer,54,2883
lake,54,2884
tribute,54,2885
principal,54,2886
features,54,2887
dearest,54,2888
sixth,54,2889
fortnight,54,2890
plains,54,2891
builded,54,2892
christmas,54,2893
material,54,2894
prophesied,54,2895
attended,54,2896
rushed,54,2897
assistance,54,2898
greatness,54,2899
seeth,54,2900
picked,54,2901
tarry,54,2902
swim,54,2903
sum,54,2904
offend,54,2905
transgression,54,2906
sinners,54,2907
inward,54,2908
particulars,54,2909
finish,54,2910
slightly,53,2911
contempt,53,2912
eagerness,53,2913
frequently,53,2914
rachel,53,2915
stage,53,2916
glorified,53,2917
rebellious,53,2918
connected,53,2919
merciful,53,2920
tells,53,2921
norland,53,2922
inquiry,53,2923
hedge,53,2924
bench,53,2925
worn,53,2926
animal,53,2927
provoke,53,2928
crow,53,2929
zadok,53,2930
madness,53,2931
multiplied,53,2932
special,53,2933
rosamond,53,2934
descend,53,2935
experience,53,2936
flowing,53,2937
goat,53,2938
beams,53,2939
